date,state,item,item_code,price,USD,ron95,usd_lag_30,usd_lag_60,ron95_lag_7,active_diesel_current,active_diesel_lag_7,active_diesel_lag_30,is_festive
2025-04-12,Sarawak,BETIK BIASA,16.0,4.255853658536585,4.438,2.05,4.428,4.468,2.05,2.15,2.15,2.15,0
2025-04-13,Sarawak,BETIK BIASA,16.0,4.255853658536585,4.438,2.05,4.445,4.465,2.05,2.15,2.15,2.15,0
2025-04-14,Sarawak,BETIK BIASA,16.0,4.306511627906977,4.423,2.05,4.445,4.4605,2.05,2.15,2.15,2.15,0
2025-04-15,Sarawak,BETIK BIASA,16.0,4.294473684210526,4.4115,2.05,4.445,4.4425,2.05,2.15,2.15,2.15,0
2025-04-16,Sarawak,BETIK BIASA,16.0,4.26975,4.416,2.05,4.4455,4.4425,2.05,2.15,2.15,2.15,0
2025-04-17,Sarawak,BETIK BIASA,16.0,4.23225,4.412,2.05,4.4455,4.4425,2.05,2.15,2.15,2.15,0
2025-04-18,Sarawak,BETIK BIASA,16.0,4.221253205128205,4.409,2.05,4.4305,4.4295,2.05,2.15,2.15,2.15,0
2025-04-19,Sarawak,BETIK BIASA,16.0,4.21025641025641,4.409,2.05,4.426,4.446,2.05,2.15,2.15,2.15,0
2025-04-20,Sarawak,BETIK BIASA,16.0,4.2025,4.409,2.05,4.423,4.442,2.05,2.15,2.15,2.15,0
2025-04-21,Sarawak,BETIK BIASA,16.0,4.207826086956522,4.386,2.05,4.423,4.4275,2.05,2.15,2.15,2.15,0
2025-04-22,Sarawak,BETIK BIASA,16.0,4.32051282051282,4.378,2.05,4.423,4.4175,2.05,2.15,2.15,2.15,0
2025-04-23,Sarawak,BETIK BIASA,16.0,4.2825,4.408,2.05,4.4335,4.4175,2.05,2.15,2.15,2.15,0
2025-04-24,Sarawak,BETIK BIASA,16.0,4.423095238095239,4.3905,2.05,4.4395,4.4175,2.05,2.15,2.15,2.15,0
2025-04-25,Sarawak,BETIK BIASA,16.0,4.332380952380952,4.374,2.05,4.4245,4.3985,2.05,2.15,2.15,2.15,0
2025-04-26,Sarawak,BETIK BIASA,16.0,4.333917748917749,4.374,2.05,4.432,4.4135,2.05,2.15,2.15,2.15,0
2025-04-27,Sarawak,BETIK BIASA,16.0,4.335454545454545,4.374,2.05,4.433,4.4225,2.05,2.15,2.15,2.15,0
2025-04-28,Sarawak,BETIK BIASA,16.0,4.381333333333333,4.374,2.05,4.433,4.446,2.05,2.15,2.15,2.15,0
2025-04-29,Sarawak,BETIK BIASA,16.0,4.3313953488372094,4.334,2.05,4.433,4.4655,2.05,2.15,2.15,2.15,0
2025-04-30,Sarawak,BETIK BIASA,16.0,4.3740000000000006,4.3175,2.05,4.433,4.4655,2.05,2.15,2.15,2.15,0
2025-05-01,Sarawak,BETIK BIASA,16.0,4.3416250000000005,4.3175,2.05,4.433,4.4655,2.05,2.15,2.15,2.15,0
2025-05-02,Sarawak,BETIK BIASA,16.0,4.3092500000000005,4.296,2.05,4.4475,4.4635,2.05,2.15,2.15,2.15,0
2025-05-03,Sarawak,BETIK BIASA,16.0,4.206341463414635,4.296,2.05,4.465,4.468,2.05,2.15,2.15,2.15,0
2025-05-04,Sarawak,BETIK BIASA,16.0,4.216341463414635,4.296,2.05,4.418,4.4475,2.05,2.15,2.15,2.15,0
2025-05-05,Sarawak,BETIK BIASA,16.0,4.264864864864865,4.2,2.05,4.418,4.4275,2.05,2.15,2.15,2.15,0
2025-05-06,Sarawak,BETIK BIASA,16.0,4.413611111111112,4.232,2.05,4.418,4.4295,2.05,2.15,2.15,2.15,0
2025-05-07,Sarawak,BETIK BIASA,16.0,4.286315789473684,4.2355,2.05,4.4675,4.4295,2.05,2.15,2.15,2.15,0
2025-05-08,Sarawak,BETIK BIASA,16.0,4.345897435897436,4.267,2.05,4.4835,4.4295,2.05,2.15,2.15,2.15,0
2025-05-09,Sarawak,BETIK BIASA,16.0,4.341578947368421,4.3185,2.05,4.502,4.419,2.05,2.15,2.15,2.15,0
2025-05-10,Sarawak,BETIK BIASA,16.0,4.3545,4.3185,2.05,4.4765,4.4325,2.05,2.15,2.15,2.15,0
2025-05-11,Sarawak,BETIK BIASA,16.0,4.311707317073171,4.3185,2.05,4.438,4.433,2.05,2.15,2.15,2.15,0
2025-05-12,Sarawak,BETIK BIASA,16.0,4.338353658536585,4.3185,2.05,4.438,4.428,2.05,2.15,2.15,2.15,0
2025-05-13,Sarawak,BETIK BIASA,16.0,4.365,4.3275,2.05,4.438,4.445,2.05,2.15,2.15,2.15,0
2025-05-14,Sarawak,BETIK BIASA,16.0,4.364722222222222,4.3145,2.05,4.423,4.445,2.05,2.15,2.15,2.15,0
2025-05-15,Sarawak,BETIK BIASA,16.0,4.3825641025641024,4.286,2.05,4.4115,4.445,2.05,2.15,2.15,2.15,0
2025-05-16,Sarawak,BETIK BIASA,16.0,4.392820512820513,4.2675,2.05,4.416,4.4455,2.05,2.15,2.15,2.15,0
2025-05-17,Sarawak,BETIK BIASA,16.0,4.335675675675676,4.2675,2.05,4.412,4.4455,2.05,2.15,2.15,2.15,0
2025-05-18,Sarawak,BETIK BIASA,16.0,4.387631578947368,4.2675,2.05,4.409,4.4305,2.05,2.15,2.15,2.15,0
2025-05-19,Sarawak,BETIK BIASA,16.0,4.328947368421052,4.311,2.05,4.409,4.426,2.05,2.15,2.15,2.15,0
2025-05-20,Sarawak,BETIK BIASA,16.0,4.354054054054054,4.285,2.05,4.409,4.423,2.05,2.15,2.15,2.15,0
2025-05-21,Sarawak,BETIK BIASA,16.0,4.345897435897436,4.271,2.05,4.386,4.423,2.05,2.15,2.15,2.15,0
2025-05-22,Sarawak,BETIK BIASA,16.0,4.3653658536585365,4.259,2.05,4.378,4.423,2.05,2.15,2.15,2.15,0
2025-05-23,Sarawak,BETIK BIASA,16.0,4.315813953488372,4.2535,2.05,4.408,4.4335,2.05,2.15,2.15,2.15,0
2025-05-24,Sarawak,BETIK BIASA,16.0,4.3644186046511635,4.2535,2.05,4.3905,4.4395,2.05,2.15,2.15,2.15,0
2025-05-25,Sarawak,BETIK BIASA,16.0,4.349285714285715,4.2535,2.05,4.374,4.4245,2.05,2.15,2.15,2.15,0
2025-05-26,Sarawak,BETIK BIASA,16.0,4.401555555555555,4.2065,2.05,4.374,4.432,2.05,2.15,2.15,2.15,0
2025-05-27,Sarawak,BETIK BIASA,16.0,4.409268292682927,4.21,2.05,4.374,4.433,2.05,2.15,2.15,2.15,0
2025-05-28,Sarawak,BETIK BIASA,16.0,4.383023255813954,4.25,2.05,4.374,4.433,2.05,2.15,2.15,2.15,0
2025-05-29,Sarawak,BETIK BIASA,16.0,4.362244897959184,4.241,2.05,4.334,4.433,2.05,2.15,2.15,2.15,0
2025-05-30,Sarawak,BETIK BIASA,16.0,4.321555555555555,4.239,2.05,4.3175,4.433,2.05,2.15,2.15,2.15,0
2025-05-31,Sarawak,BETIK BIASA,16.0,4.312391304347826,4.239,2.05,4.3175,4.433,2.05,2.15,2.15,2.15,1
2025-06-01,Sarawak,BETIK BIASA,16.0,4.303474019088017,4.239,2.05,4.296,4.4475,2.05,2.15,2.15,2.15,1
2025-06-02,Sarawak,BETIK BIASA,16.0,4.294556733828208,4.239,2.05,4.296,4.465,2.05,2.15,2.15,2.15,1
2025-06-03,Sarawak,BETIK BIASA,16.0,4.285639448568398,4.25,2.05,4.296,4.418,2.05,2.15,2.15,2.15,1
2025-06-04,Sarawak,BETIK BIASA,16.0,4.276722163308589,4.25,2.05,4.2,4.418,2.05,2.15,2.15,2.15,1
2025-06-05,Sarawak,BETIK BIASA,16.0,4.26780487804878,4.2425,2.05,4.232,4.418,2.05,2.15,2.15,2.15,1
2025-06-06,Sarawak,BETIK BIASA,16.0,4.287619047619048,4.228,2.05,4.2355,4.4675,2.05,2.15,2.15,2.15,1
2025-06-07,Sarawak,BETIK BIASA,16.0,4.294698412698413,4.228,2.05,4.267,4.4835,2.05,2.15,2.15,2.15,1
2025-06-08,Sarawak,BETIK BIASA,16.0,4.301777777777778,4.228,2.05,4.3185,4.502,2.05,2.15,2.15,2.15,0
2025-06-09,Sarawak,BETIK BIASA,16.0,4.308679245283019,4.2385,2.05,4.3185,4.4765,2.05,2.15,2.15,2.15,0
2025-06-10,Sarawak,BETIK BIASA,16.0,4.25560975609756,4.2345,2.05,4.3185,4.438,2.05,2.15,2.15,2.15,0
2025-06-11,Sarawak,BETIK BIASA,16.0,4.242105263157894,4.2405,2.05,4.3185,4.438,2.05,2.15,2.15,2.15,0
2025-06-12,Sarawak,BETIK BIASA,16.0,4.1899999999999995,4.2255,2.05,4.3275,4.438,2.05,2.15,2.15,2.15,0
2025-06-13,Sarawak,BETIK BIASA,16.0,4.205128205128205,4.2435,2.05,4.3145,4.423,2.05,2.15,2.15,2.15,0
2025-06-14,Sarawak,BETIK BIASA,16.0,4.195,4.2435,2.05,4.286,4.4115,2.05,2.15,2.15,2.15,0
2025-06-15,Sarawak,BETIK BIASA,16.0,4.2,4.2435,2.05,4.2675,4.416,2.05,2.15,2.15,2.15,0
2025-06-16,Sarawak,BETIK BIASA,16.0,4.278536585365854,4.246,2.05,4.2675,4.412,2.05,2.15,2.15,2.15,0
2025-06-17,Sarawak,BETIK BIASA,16.0,4.343714285714285,4.2395,2.05,4.2675,4.409,2.05,2.15,2.15,2.15,0
2025-06-18,Sarawak,BETIK BIASA,16.0,4.332571428571428,4.248,2.05,4.311,4.409,2.05,2.15,2.15,2.15,0
2025-06-19,Sarawak,BETIK BIASA,16.0,4.257567567567568,4.2595,2.05,4.285,4.409,2.05,2.15,2.15,2.15,0
2025-06-20,Sarawak,BETIK BIASA,16.0,4.33,4.254,2.05,4.271,4.386,2.05,2.15,2.15,2.15,0
2025-06-21,Sarawak,BETIK BIASA,16.0,4.186571428571429,4.254,2.05,4.259,4.378,2.05,2.15,2.15,2.15,0
2025-06-22,Sarawak,BETIK BIASA,16.0,4.195405405405405,4.254,2.05,4.2535,4.408,2.05,2.15,2.15,2.15,0
2025-06-23,Sarawak,BETIK BIASA,16.0,4.239268292682927,4.281,2.05,4.2535,4.3905,2.05,2.15,2.15,2.15,0
2025-06-24,Sarawak,BETIK BIASA,16.0,4.30025,4.254,2.05,4.2535,4.374,2.05,2.15,2.15,2.15,0
2025-06-25,Sarawak,BETIK BIASA,16.0,4.346153846153846,4.2385,2.05,4.2065,4.374,2.05,2.15,2.15,2.15,0
2025-06-26,Sarawak,BETIK BIASA,16.0,4.3137837837837845,4.225,2.05,4.21,4.374,2.05,2.15,2.15,2.15,0
2025-06-27,Sarawak,BETIK BIASA,16.0,4.308243243243243,4.225,2.05,4.25,4.374,2.05,2.15,2.15,2.15,0
2025-06-28,Sarawak,BETIK BIASA,16.0,4.302702702702702,4.225,2.05,4.241,4.334,2.05,2.15,2.15,2.15,0
2025-06-29,Sarawak,BETIK BIASA,16.0,4.286486486486487,4.225,2.05,4.239,4.3175,2.05,2.15,2.15,2.15,0
2025-06-30,Sarawak,BETIK BIASA,16.0,4.276363636363636,4.217,2.05,4.239,4.3175,2.05,2.15,2.15,2.15,0
2025-07-01,Sarawak,BETIK BIASA,16.0,4.385151515151516,4.1925,2.05,4.239,4.296,2.05,2.15,2.15,2.15,0
2025-07-02,Sarawak,BETIK BIASA,16.0,4.430277777777778,4.2165,2.05,4.239,4.296,2.05,2.15,2.15,2.15,0
2025-07-03,Sarawak,BETIK BIASA,16.0,4.393611111111111,4.224,2.05,4.25,4.296,2.05,2.15,2.15,2.15,0
2025-07-04,Sarawak,BETIK BIASA,16.0,4.335555555555556,4.229,2.05,4.25,4.2,2.05,2.15,2.15,2.15,0
2025-07-05,Sarawak,BETIK BIASA,16.0,4.415945945945946,4.229,2.05,4.2425,4.232,2.05,2.15,2.15,2.15,0
2025-07-06,Sarawak,BETIK BIASA,16.0,4.475757575757576,4.229,2.05,4.228,4.2355,2.05,2.15,2.15,2.15,0
2025-07-07,Sarawak,BETIK BIASA,16.0,4.44939393939394,4.234,2.05,4.228,4.267,2.05,2.15,2.15,2.15,0
2025-07-08,Sarawak,BETIK BIASA,16.0,4.501666666666667,4.2385,2.05,4.228,4.3185,2.05,2.15,2.15,2.15,0
2025-07-09,Sarawak,BETIK BIASA,16.0,4.467241379310345,4.254,2.05,4.2385,4.3185,2.05,2.15,2.15,2.15,0
2025-07-10,Sarawak,BETIK BIASA,16.0,4.443103448275862,4.2525,2.05,4.2345,4.3185,2.05,2.15,2.15,2.15,0
2025-07-11,Sarawak,BETIK BIASA,16.0,4.384838709677419,4.256,2.05,4.2405,4.3185,2.05,2.15,2.15,2.15,0
2025-07-12,Sarawak,BETIK BIASA,16.0,4.40375,4.256,2.05,4.2255,4.3275,2.05,2.15,2.15,2.15,0
2025-07-13,Sarawak,BETIK BIASA,16.0,4.410666666666667,4.256,2.05,4.2435,4.3145,2.05,2.15,2.15,2.15,0
2025-07-14,Sarawak,BETIK BIASA,16.0,4.28774193548387,4.255,2.05,4.2435,4.286,2.05,2.15,2.15,2.15,0
2025-07-15,Sarawak,BETIK BIASA,16.0,4.416451612903225,4.254,2.05,4.2435,4.2675,2.05,2.15,2.15,2.15,0
2025-07-16,Sarawak,BETIK BIASA,16.0,4.3721875,4.252,2.05,4.246,4.2675,2.05,2.15,2.15,2.15,0
2025-07-17,Sarawak,BETIK BIASA,16.0,4.3909375,4.247,2.05,4.2395,4.2675,2.05,2.15,2.15,2.15,0
2025-07-18,Sarawak,BETIK BIASA,16.0,4.334314236111111,4.245,2.05,4.248,4.311,2.05,2.15,2.15,2.15,0
2025-07-19,Sarawak,BETIK BIASA,16.0,4.2776909722222225,4.245,2.05,4.2595,4.285,2.05,2.15,2.15,2.15,0
2025-07-20,Sarawak,BETIK BIASA,16.0,4.221067708333334,4.245,2.05,4.254,4.271,2.05,2.15,2.15,2.15,0
2025-07-21,Sarawak,BETIK BIASA,16.0,4.164444444444445,4.2395,2.05,4.254,4.259,2.05,2.15,2.15,2.15,0
2025-07-22,Sarawak,BETIK BIASA,16.0,4.182380952380953,4.232,2.05,4.254,4.2535,2.05,2.15,2.15,2.15,0
2025-07-23,Sarawak,BETIK BIASA,16.0,4.200317460317461,4.2255,2.05,4.281,4.2535,2.05,2.15,2.15,2.15,0
2025-07-24,Sarawak,BETIK BIASA,16.0,4.218253968253968,4.217,2.05,4.254,4.2535,2.05,2.15,2.15,2.15,0
2025-07-25,Sarawak,BETIK BIASA,16.0,4.236190476190477,4.219,2.05,4.2385,4.2065,2.05,2.15,2.15,2.15,0
2025-07-26,Sarawak,BETIK BIASA,16.0,4.254126984126985,4.219,2.05,4.225,4.21,2.05,2.15,2.15,2.15,0
2025-07-27,Sarawak,BETIK BIASA,16.0,4.272063492063492,4.219,2.05,4.225,4.25,2.05,2.15,2.15,2.15,0
2025-07-28,Sarawak,BETIK BIASA,16.0,4.29,4.2205,2.05,4.225,4.241,2.05,2.15,2.15,2.15,0
2022-01-01,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.176,2.05,4.2265,4.149,2.05,2.15,2.15,2.15,0
2022-01-02,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.176,2.05,4.2285,4.1535,2.05,2.15,2.15,2.15,0
2022-01-03,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.171,2.05,4.2285,4.1535,2.05,2.15,2.15,2.15,0
2022-01-04,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1815,2.05,4.2285,4.1595,2.05,2.15,2.15,2.15,0
2022-01-05,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1905,2.05,4.224,4.1595,2.05,2.15,2.15,2.15,0
2022-01-06,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.202,2.05,4.2315,4.1595,2.05,2.15,2.15,2.15,0
2022-01-07,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2025,2.05,4.2195,4.1555,2.05,2.15,2.15,2.15,0
2022-01-08,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2025,2.05,4.211,4.152,2.05,2.15,2.15,2.15,0
2022-01-09,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2025,2.05,4.2175,4.1513,2.05,2.15,2.15,2.15,0
2022-01-10,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2013,2.05,4.2175,4.1625,2.05,2.15,2.15,2.15,0
2022-01-11,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1928,2.05,4.2175,4.1678,2.05,2.15,2.15,2.15,0
2022-01-12,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1825,2.05,4.2085,4.1678,2.05,2.15,2.15,2.15,0
2022-01-13,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1795,2.05,4.2335,4.1678,2.05,2.15,2.15,2.15,0
2022-01-14,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1785,2.05,4.233,4.1585,2.05,2.15,2.15,2.15,0
2022-01-15,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1785,2.05,4.231,4.161,2.05,2.15,2.15,2.15,0
2022-01-16,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1785,2.05,4.2105,4.1795,2.05,2.15,2.15,2.15,0
2022-01-17,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.2105,4.1798,2.05,2.15,2.15,2.15,0
2022-01-18,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.2105,4.183,2.05,2.15,2.15,2.15,0
2022-01-19,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1925,2.05,4.226,4.183,2.05,2.15,2.15,2.15,0
2022-01-20,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1855,2.05,4.2115,4.183,2.05,2.15,2.15,2.15,0
2022-01-21,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.21,4.188,2.05,2.15,2.15,2.15,0
2022-01-22,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.206,4.1905,2.05,2.15,2.15,2.15,0
2022-01-23,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.201,4.21,2.05,2.15,2.15,2.15,0
2022-01-24,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1835,2.05,4.201,4.2275,2.05,2.15,2.15,2.15,0
2022-01-25,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.188,2.05,4.201,4.2425,2.05,2.15,2.15,2.15,1
2022-01-26,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1905,2.05,4.1865,4.2425,2.05,2.15,2.15,2.15,1
2022-01-27,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.203,2.05,4.1835,4.2425,2.05,2.15,2.15,2.15,1
2022-01-28,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.192,2.05,4.1815,4.2395,2.05,2.15,2.15,2.15,1
2022-01-29,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.192,2.05,4.1705,4.2265,2.05,2.15,2.15,2.15,1
2022-01-30,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.192,2.05,4.176,4.205,2.05,2.15,2.15,2.15,1
2022-01-31,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.189,2.05,4.176,4.2265,2.05,2.15,2.15,2.15,1
2022-02-01,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.189,2.05,4.176,4.2285,2.05,2.15,2.15,2.15,1
2022-02-02,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.189,2.05,4.171,4.2285,2.05,2.15,2.15,2.15,0
2022-02-03,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1815,2.05,4.1815,4.2285,2.05,2.15,2.15,2.15,0
2022-02-04,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1795,2.05,4.1905,4.224,2.05,2.15,2.15,2.15,0
2022-02-05,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1795,2.05,4.202,4.2315,2.05,2.15,2.15,2.15,0
2022-02-06,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1795,2.05,4.2025,4.2195,2.05,2.15,2.15,2.15,0
2022-02-07,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1858,2.05,4.2025,4.211,2.05,2.15,2.15,2.15,0
2022-02-08,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.2025,4.2175,2.05,2.15,2.15,2.15,0
2022-02-09,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.185,2.05,4.2013,4.2175,2.05,2.15,2.15,2.15,0
2022-02-10,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.185,2.05,4.1928,4.2175,2.05,2.15,2.15,2.15,0
2022-02-11,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1883,2.05,4.1825,4.2085,2.05,2.15,2.15,2.15,0
2022-02-12,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1883,2.05,4.1795,4.2335,2.05,2.15,2.15,2.15,0
2022-02-13,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1883,2.05,4.1785,4.233,2.05,2.15,2.15,2.15,0
2022-02-14,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.192,2.05,4.1785,4.231,2.05,2.15,2.15,2.15,0
2022-02-15,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.1785,4.2105,2.05,2.15,2.15,2.15,0
2022-02-16,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.189,2.05,4.1845,4.2105,2.05,2.15,2.15,2.15,0
2022-02-17,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.185,2.05,4.1845,4.2105,2.05,2.15,2.15,2.15,0
2022-02-18,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.1925,4.226,2.05,2.15,2.15,2.15,0
2022-02-19,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.1855,4.2115,2.05,2.15,2.15,2.15,0
2022-02-20,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.1865,4.21,2.05,2.15,2.15,2.15,0
2022-02-21,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1865,2.05,4.1865,4.206,2.05,2.15,2.15,2.15,0
2022-02-22,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.1865,4.201,2.05,2.15,2.15,2.15,0
2022-02-23,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1845,2.05,4.1835,4.201,2.05,2.15,2.15,2.15,0
2022-02-24,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.196,2.05,4.188,4.201,2.05,2.15,2.15,2.15,0
2022-02-25,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.198,2.05,4.1905,4.1865,2.05,2.15,2.15,2.15,0
2022-02-26,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.198,2.05,4.203,4.1835,2.05,2.15,2.15,2.15,0
2022-02-27,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.198,2.05,4.192,4.1815,2.05,2.15,2.15,2.15,0
2022-02-28,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.201,2.05,4.192,4.1705,2.05,2.15,2.15,2.15,0
2022-03-01,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.195,2.05,4.192,4.176,2.05,2.15,2.15,2.15,0
2022-03-02,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.192,2.05,4.189,4.176,2.05,2.15,2.15,2.15,0
2022-03-03,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1905,2.05,4.189,4.176,2.05,2.15,2.15,2.15,0
2022-03-04,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1853,2.05,4.189,4.171,2.05,2.15,2.15,2.15,0
2022-03-05,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1853,2.05,4.1815,4.1815,2.05,2.15,2.15,2.15,0
2022-03-06,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1853,2.05,4.1795,4.1905,2.05,2.15,2.15,2.15,0
2022-03-07,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.179,2.05,4.1795,4.202,2.05,2.15,2.15,2.15,0
2022-03-08,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1803,2.05,4.1795,4.2025,2.05,2.15,2.15,2.15,0
2022-03-09,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.182,2.05,4.1858,4.2025,2.05,2.15,2.15,2.15,0
2022-03-10,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.184,2.05,4.1865,4.2025,2.05,2.15,2.15,2.15,0
2022-03-11,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1925,2.05,4.185,4.2013,2.05,2.15,2.15,2.15,0
2022-03-12,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1925,2.05,4.185,4.1928,2.05,2.15,2.15,2.15,0
2022-03-13,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1925,2.05,4.1883,4.1825,2.05,2.15,2.15,2.15,0
2022-03-14,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2055,2.05,4.1883,4.1795,2.05,2.15,2.15,2.15,0
2022-03-15,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.2078,2.05,4.1883,4.1785,2.05,2.15,2.15,2.15,0
2022-03-16,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.1995,2.05,4.192,4.1785,2.05,2.15,2.15,2.15,0
2022-03-17,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.19,2.05,4.1865,4.1785,2.05,2.15,2.15,2.15,0
2022-03-18,Sarawak,MINYAK MASAK PAKET (PELBAGAI JENAMA),918.0,2.5,4.203,2.05,4.189,4.1845,2.05,2.15,2.15,2.15,0
